category,district,chapter,year,days_to_outcome,disposition
ch13_plan_failure_dismiss,mowbk,13,2013,451,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2013,634,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2013,907,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2013,371,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2014,434,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2014,1203,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2014,1913,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2015,1264,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2015,1067,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2015,1123,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2015,1097,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2015,1366,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2015,1220,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2015,1379,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2015,1215,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2015,75,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2015,968,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2016,1466,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2016,1548,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2016,881,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2017,326,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2017,71,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2017,1195,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2017,742,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2017,101,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2017,788,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2017,483,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2018,632,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2018,665,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2017,1420,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2017,521,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2017,587,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2019,128,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2019,239,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2019,227,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2019,182,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2019,1671,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2019,365,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2019,1277,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2019,77,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2020,1395,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2019,662,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2021,728,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2021,162,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2021,512,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,518,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,403,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2021,1049,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2021,681,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2021,606,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2021,998,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,145,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,825,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2019,1236,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,605,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,392,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,631,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,642,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,390,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,513,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,209,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,664,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,452,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,337,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,74,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,502,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2024,140,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2024,450,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2025,68,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2024,98,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2005,1591,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2005,1134,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2006,1594,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2006,1746,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2006,764,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2007,910,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2007,1034,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2007,1015,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2007,986,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2007,881,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2007,973,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,638,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,580,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,1466,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,594,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,393,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,408,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,231,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,301,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,637,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,149,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,1224,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,252,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2008,1078,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,365,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,91,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,293,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,560,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,582,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,263,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,849,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,742,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,106,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,1063,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,560,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2009,148,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2010,874,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2010,910,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2010,682,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2010,287,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2010,68,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2010,456,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2010,427,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2011,719,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2011,334,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2011,298,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,218,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,826,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,253,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,788,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,405,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,939,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,419,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,469,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,659,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,1080,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,366,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,1217,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2012,723,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2013,413,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2013,212,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2013,1002,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2013,244,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,675,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,1057,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,700,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,204,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,309,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,646,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,1197,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,1184,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,588,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,649,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,118,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,114,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,921,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,196,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,172,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,365,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,166,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,506,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,784,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,1441,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,2015,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,1233,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,467,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,457,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,232,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,112,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,357,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,57,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,282,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,419,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,233,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,1613,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,389,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,612,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,1032,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,581,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,582,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,980,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,224,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,647,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2020,1025,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2020,941,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2020,617,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2020,1753,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,164,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,301,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,207,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,1008,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,1119,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2024,283,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2024,324,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2024,330,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2011,626,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2024,98,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,111,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2021,1643,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2021,850,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2021,214,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2021,1354,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,1217,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,451,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,310,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,1152,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,83,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,735,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,315,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,705,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2022,299,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,509,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,633,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,914,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,587,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,274,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,360,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,534,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,253,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2023,422,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2024,569,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2024,556,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2024,189,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,2154,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2013,582,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2013,1170,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2013,217,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2013,1346,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,1086,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,1261,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,1764,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,260,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,84,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,913,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,778,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,1129,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,376,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,1176,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,456,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2014,889,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,1363,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,1175,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,262,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,1464,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,221,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,512,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,506,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,280,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,393,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,1050,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,577,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,636,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,689,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,1373,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,776,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,337,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,850,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,584,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,549,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,1586,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,1925,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,1275,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,425,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,240,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2016,760,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,834,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,919,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,386,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,1258,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,539,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,956,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,156,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,275,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,1511,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,685,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,1672,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,912,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,1285,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,1247,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,1476,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,1666,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,453,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,1841,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,1052,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,397,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,443,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,1258,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,490,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2015,1767,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,383,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2019,1066,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,1131,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,2192,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,736,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2020,1548,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2017,1886,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2018,1183,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2020,1058,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2020,369,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,1427,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,872,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,1265,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,669,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,383,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,1248,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,1231,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2021,365,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,555,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,264,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,1302,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,1092,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,273,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,778,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,603,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,389,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,1031,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,783,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,385,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,1073,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2022,718,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,315,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,782,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,330,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,420,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,141,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,869,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,145,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,442,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,778,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,651,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,670,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2023,665,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2024,333,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2024,322,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2025,278,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2025,118,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,ksbk,13,2025,266,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2018,186,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2009,583,Dismissed for failure to make plan payments
ch13_plan_failure_dismiss,mowbk,13,2009,286,Dismissed for failure to make plan payments
